"phylum","order","family","genus","species","num_occurrences","elevation_median","elevation_mad","TRI_median","annual_temp","diurnal_temp_range_median","temp_seasonality","temp_driest_quarter","temp_coldest_quarter","annual_precip","precip_driest_quarter","precip_seasonality","evapotranspiration","evaporation","transpiration","interception","aridity_index","range_size","growth_form"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium decaisnei",288,453.273956298828,278.92195244751,64.6392976771642,20.0249364690662,17.0731307867658,313.644393236,24.3440911559689,15.8609670262324,246.099079885092,0.136280896697177,90.3891684580782,182.164367675756,63.2492465972698,110.861717224153,0.0271524908027187,1.35097265741419,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium giganteum",70,196.03263092041,148.965646655273,103.041103255962,20.2792147861092,14.0005023161191,200.129972492776,22.8797086994103,17.7102977481454,357.852380399596,7.63493485773089,75.719566178785,491.184875488424,125.360160827717,366.627487182812,1.74392992258192,0.728549265780537,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium leucophaeum",94,479.235961914062,122.346805187988,89.7072088252747,18.9102674985925,11.3818509483468,239.646811874048,22.4534620850479,15.7949572883277,426.097598634472,13.9861111173163,69.997879983466,386.242370606057,54.8012695312307,329.193176270129,1.88626027107106,1.10318709458488,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium onosmifolium",66,1269.57202148438,535.442971746826,80.9233690282469,16.9800276093836,20.3905051473195,405.823459160302,23.0276002142082,11.9198518013383,462.029773366768,0.679959237995839,96.9409727934378,205.005432129423,83.3786087036257,129.795619964594,8.84789095283153e-13,2.2537440523775,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium perezii",96,2246.70263671875,170.876889257812,101.679099412742,9.18042280428588,15.8769555913921,356.214575974431,15.4632570203027,5.43045186092977,1070.40783297979,5.07477894536035,97.9554291517778,83.8353500366826,55.3802947998342,22.1717453002924,1.73380937195715e-25,12.7679771422369,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium pitardii",66,224.05793762207,293.347095513153,34.9566494432461,20.0984444415224,14.3710986016318,246.197692153349,22.1754421796009,16.2819941526834,162.231824284179,0,90.7895534537582,35.2358989715565,17.7850017547224,8.68677520756841,2.13104941037198e-14,4.6041630558408,8948.29820292165,"Annual Herbaceous"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium plantagineum",615,644.832946777344,336.618430004883,57.694590950924,18.4833064678101,16.8174324797878,303.412092668085,22.8319225041013,14.6027188669526,491.654686457093,6.02358276345219,83.0957423701203,380.885955810693,61.7316627502656,305.343170165927,1.50857508182526,1.29081862682659,8948.29820292165,"Annual Herbaceous"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium simplex",69,472.689086914062,248.13587746582,86.2037349918953,19.5995411155613,11.3028600931245,234.887223751715,22.9436002665476,16.0132088791122,398.932363956671,13.4032486156762,70.7191027686411,421.389404297024,74.9850692749487,350.646667480543,0.577133774758865,0.946707154685542,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium strictum",142,511.539184570312,218.71996776123,109.451299006628,19.344285280051,12.4286825873685,242.344562105706,23.0415297350789,15.7923638329128,404.461539273135,11.5339713391105,73.3412681988176,423.908447265675,66.4726486205995,353.332305908345,1.57781523466518,0.954124745288806,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium triste",58,81.7378158569336,112.526114288521,32.3963518465219,22.0750865120732,16.4813339001794,280.569315000419,24.9642996270019,18.5265137752817,175.448991196331,0.118601786284329,95.9634029251391,140.319061279297,121.461738586415,17.5082225799577,0,1.25035750379708,8948.29820292165,"Annual Herbaceous"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium virescens",221,963.88671875,446.147224328613,59.1327871129045,17.5429174918888,20.1505524334871,328.004294714131,22.7221572624351,13.6615490807948,403.740331805532,5.73527199911518,86.7948690607881,444.542602539477,114.278045654297,342.795593261416,2.00771260261324,0.908215162054526,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium webbii",62,779.213500976562,349.916991851807,78.7244461065167,17.154851880944,15.9442835149637,311.153974627208,22.0188723051603,13.2124534362571,666.152679294513,3.5176913554324,87.2582390219602,503.567916869822,51.449979782109,383.309249878214,14.6631078720312,1.32286560953946,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Echium","Echium wildpretii",547,2172.87744140625,195.313004003906,54.061244795125,11.8308014547343,19.7685392407045,345.622687075471,13.8043330812839,8.38508589123548,372.846977588397,1.67318525279248,100.489179013395,214.931991577157,206.454879760785,3.62866926192623,0,1.73472071259597,8948.29820292165,"Insular Woodiness"
"Tracheophyta","Boraginales","Boraginaceae","Myosotis","Myosotis latifolia",131,1055.42419433594,208.261864453125,78.2784516297156,17.434572699474,17.4581232547676,307.640729602991,22.2326475736926,13.421952750405,638.915869398503,10.6480758887129,77.6470219258533,833.765869140891,58.5189514159943,738.76184082036,15.4600725173943,0.766301299976262,2507.04094832338,"Perennial Herbaceous"
"Tracheophyta","Boraginales","Heliotropiaceae","Heliotropium","Heliotropium europaeum",35,53.642520904541,71.3671068566322,16.9906546189687,21.6694216935711,15.277820504729,276.193380191477,24.6540521403636,17.8061128031072,146.911458225274,0.0950785232514523,91.4661751785902,121.439964294463,51.5160140991147,10.2814350127752,0,1.20974556505179,15007.4837197989,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Cakile","Cakile maritima",259,4.66822576522827,4.43728487198353,6.81508075815923,21.133028796623,7.24809312768845,248.56788753026,23.2740575959432,17.6447661244959,98.1528579523154,0,94.3525134612884,72.4020538354345,66.6056213386921,0.056449104196942,0,1.35566400057395,1509.27871928104,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Capsella","Capsella bursa-pastoris",25,707.778625488281,284.266922717285,45.531375376459,17.9705853633273,17.5225866709377,312.387203660285,22.8692373991473,13.6997968655391,474.016729943483,6.24597339307335,77.6621752004732,385.231536865308,72.9224090576059,322.095245361374,1.13043713569769,1.23047228635702,4514.28807597044,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Carrichtera","Carrichtera annua",108,226.594696044922,212.979179759216,18.1036642080964,20.389153784235,14.3653169079072,255.804353550304,22.7559477321053,16.6018061860383,147.418975990316,0,93.5788112272709,28.7205142974937,18.7740554809548,6.15216302872009,0,5.13288078560558,5870.01504909144,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Crambe","Crambe strigosa",102,797.93310546875,271.431718615723,93.843696293407,18.139770744795,12.1295552915094,250.598857419324,22.2941620877116,14.4367215098633,625.613758025887,17.8773816583633,72.778415112898,702.009460449441,45.0520668029511,633.583068847893,15.7767834663352,0.891175679634512,630.279564775286,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Descurainia","Descurainia bourgaeana",108,2214.03308105469,131.465645800781,34.5814029562577,10.7106357687399,18.3747890808795,344.784977403628,14.8696416044579,6.88541972334461,389.965445674081,1.89870508973975,91.001691745033,164.013572692883,144.194297790563,4.6485188007978,0,2.37764130901713,3987.54306472389,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Descurainia","Descurainia gilva",35,2197.4814453125,209.036465039062,89.9788885819513,9.28434590513706,15.7823448695765,355.594994415158,15.5555153820724,5.49930114420829,1035.83569344024,4.93347448940543,95.9449161884879,76.891281127954,46.0358695984776,20.8096961975098,0.145824864510022,13.4714323684699,3987.54306472389,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Descurainia","Descurainia millefolia",159,417.720489501953,309.75268460083,109.063443305572,19.6081431903681,14.1703678275116,242.531221046626,23.2190365320989,16.3124080564793,387.575662902822,6.75282674735705,82.1664471802906,415.62567138651,100.507873535068,293.642761230139,1.37062072754025,0.932511366802453,3987.54306472389,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Descurainia","Descurainia preauxiana",27,931.321716308594,501.262589758301,105.976818242153,19.5197544103425,20.8196645989481,363.058838905392,25.0396792739754,15.23032015349,354.224762029969,0.0837598814377102,99.2532331533747,192.298385620192,58.5643081664783,127.042716980312,0.0256338585180619,1.84205790853386,3987.54306472389,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Erucastrum","Erucastrum canariense",28,379.766830444336,325.633014633179,52.4209638215334,19.6430750606814,13.2496634293503,244.276502717548,22.0318073363707,15.5393942755969,175.498488417879,0,93.6690585083282,42.573600769119,25.6100196838425,16.9118986129508,0,4.122237378267,10386.7852973322,"Perennial Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Erysimum","Erysimum bicolor",452,717.541229248047,486.349763909912,91.627954164614,18.9908400051706,17.3881352710686,286.796652786172,23.0548403043367,15.4407537437195,420.467601517879,6.62299683856086,85.773146618244,498.24342346186,87.0084533690954,365.347839355365,1.21535027027174,0.843899952750837,3589.56604502597,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Erysimum","Erysimum scoparium",340,2127.32421875,162.486679943848,55.1464592609508,11.4541477376268,18.764386455501,344.506933526903,14.7421407967567,7.79891811058187,411.756025892626,1.765597765197,98.064681667353,191.183013916164,162.565132141131,6.83938241023478,0,2.15372703598651,3589.56604502597,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Hirschfeldia","Hirschfeldia incana",89,565.297180175781,394.908707684326,42.0242121781233,18.4769626752598,16.9498025411128,297.932748836829,22.4837457253015,14.9219073737826,353.934787266121,2.0947181646888,88.8703391332021,232.588790893716,59.6765251159537,143.115432739208,0.355534434316538,1.52171902139452,9607.63773507037,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Lobularia","Lobularia canariensis",490,564.906860351562,309.839374713135,88.8233215269425,19.0570416289525,16.327042999634,293.2700101212,23.0308985386214,15.279936695289,382.148805384224,3.107605920448,88.735038658803,279.384689331179,64.795890808108,185.402915954513,0.456761986016688,1.36782300525864,9844.87638356495,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Lobularia","Lobularia maritima",62,395.416366577148,466.661810494995,47.1529161623759,19.6970418918494,15.0042980740988,277.689586085188,23.335049407137,16.0775126733549,343.780857886826,2.24831457951986,86.4331185918307,226.132476807233,90.136844635033,93.4417037961155,0.0528007447718173,1.52026308976345,9844.87638356495,"Perennial Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Matthiola","Matthiola bolleana",55,42.0532646179199,49.8969209850311,14.0501725285563,21.1335807002434,14.4076076782051,255.759181834488,23.4381404678166,17.5854890419665,124.009684774486,0,95.2421835187896,32.2746658325444,27.6681060791631,2.1909081935841,0,3.84232281188917,2629.13841618468,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Notoceras","Notoceras bicorne",69,177.924331665039,199.921984947968,35.8204725336028,21.0601953972686,14.9605605569712,267.508748997008,23.5829330292368,17.5619001673242,169.502992552182,0.0180948539541705,93.1101523070901,68.1100540161776,49.2994880675583,17.8443717956452,0,2.48866331117461,5958.50883177726,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Parolinia","Parolinia intermedia",26,105.143459320068,114.674074191284,66.8690552207132,23.1521306812208,19.1499745717631,303.695145036199,27.2470132515415,19.894432057677,210.987329511334,2.49328116486031,88.8371623759591,132.053840637225,98.7141265869611,17.3273816108429,0,1.59773716912145,68.806288301614,"Derived Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Raphanus","Raphanus raphanistrum",66,708.233947753906,260.791412237549,37.3213104689082,17.4762030355351,17.1841616629697,330.306229934853,22.3060023370971,13.45068937324,541.928351303631,6.2108385317745,83.5829619376027,387.937820434562,49.4843482971344,304.37321472168,1.46176367998293,1.39694642480739,5959.16371618088,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium erysimoides",38,113.8586769104,130.806088615608,32.1283133447606,20.9352190876324,14.1416396266839,249.521697958629,23.449796367545,17.7423596840537,216.055728924237,0.841824056929033,86.5898174931083,131.634658813449,61.0723476409917,42.221639633377,0,1.64132858983916,6516.68493133176,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium irio",32,168.002799987793,231.440947120285,21.0102495124837,21.0759267715739,15.2229606781975,261.959326993133,23.8987618043558,17.5726392452644,208.229540380313,0.576001551594373,89.2534299678259,133.806770324696,82.5502281189012,10.0890905857397,0,1.55619584775137,6516.68493133176,"Annual Herbaceous"
"Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda crystallina",57,351.186553955078,181.035558764648,58.3750376429694,19.4847444843801,13.0830108320399,244.171837475059,21.6192943929599,15.7510818232092,170.331645260348,0,92.4462161816059,32.017211914097,14.4976005554085,10.568449020401,0,5.32000243235894,9775.52863814787,"Perennial Herbaceous"
"Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda luteola",145,1142.09631347656,366.314860949707,56.7929366435897,16.6101398119378,17.8829909508567,330.114517166437,21.990712215519,12.5143392152793,617.394015203497,4.82264717861002,87.7605905655981,355.670776367146,63.8319320678695,255.187942504863,3.48537445068359,1.73585814811556,9775.52863814787,"Perennial Herbaceous"
"Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda scoparia",76,66.8722877502441,76.7542380266189,53.1188847433099,22.4377879398179,14.8831028069658,267.427825211961,24.8713327097347,19.0426390719838,147.260101292131,0.178516973858344,91.0743279840384,127.919437408353,109.395107269277,15.3238210678217,0,1.15119409743836,9775.52863814787,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Aizoaceae","Aizoon","Aizoon canariense",753,40.240779876709,50.4548620373726,21.8208406668978,21.6100162657518,14.684003597551,257.407345655756,24.3389955768939,17.9763194038385,149.66731554278,0.0194453051421913,94.3425637223642,107.451248171501,78.5285644559324,8.09325027474526,0,1.39288577926892,10736.8615153573,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Aizoaceae","Mesembryanthemum","Mesembryanthemum crystallinum",954,59.6379508972168,80.5219267221451,21.0070798846312,21.2580068064874,14.0056278480808,246.429313586696,23.9502919021572,17.9248962937966,166.37972394418,0.062032778659064,91.0727527399517,111.705577850411,79.5241851806533,11.6212840080311,0,1.48944866626969,10449.6883707743,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Aizoaceae","Mesembryanthemum","Mesembryanthemum nodiflorum",699,21.6767139434814,25.9388333787918,16.9933928955249,21.526324543839,14.3083336320104,248.442846227048,24.3206189867435,18.032480933434,143.377536828747,0.0103288291807509,92.9464478180064,107.912300109873,87.0707855224292,6.56828212736666,0,1.32864869605007,10449.6883707743,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Arthrocaulon","Arthrocaulon macrostachyum",42,2.53212308883667,1.91184062204361,5.88286005527473,21.2134137386421,7.2730663924942,243.17329762145,23.2965836977021,17.8096697852249,91.5806807644578,0,100.237618917874,130.924011230422,80.5556716918429,8.64642000199215,0,0.699494920021042,474.18606639138,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Atriplex","Atriplex glauca",95,10.858772277832,11.2411481630802,13.5126547783134,22.0867588642165,14.697412262801,250.258510042072,24.8751362164336,18.8617011852555,145.268029525928,0.0989684235525376,89.3248160426001,153.847625733664,115.491455078191,9.15285396596082,0,0.944233158186086,6579.45689526207,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Atriplex","Atriplex halimus",53,6.82124185562134,5.89503191313744,11.1597172081279,20.7462922422184,12.297015905877,246.196337859044,22.6270650401523,17.7818982324992,137.811670893939,0,92.4065582425822,124.672813415269,85.2329330444548,3.39534068107963,0,1.1053867087679,6579.45689526207,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Bassia","Bassia tomentosa",1188,34.275505065918,18.3847625839233,34.8193228262614,22.5606609840385,13.5663941974242,225.955583012782,25.2850725797062,19.8882840376149,127.513206893845,0.864030410209182,92.7644443575816,191.808700561555,124.220306396403,41.989067077831,0,0.664793653888104,8193.28577315342,"Insular Woodiness"
"Tracheophyta","Caryophyllales","Amaranthaceae","Beta","Beta vulgaris",72,281.314270019531,345.355241409302,30.0088898914783,19.7204874872533,15.0928361306215,257.894227368788,23.6009361508416,16.2056601377037,288.73730163961,3.8898484476968,79.4540639081971,178.305107116696,59.0508060455267,90.3182411194117,0.106047824025215,1.61934397902938,8151.55880372024,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Bosea","Bosea yervamora",206,213.602905273438,183.899946443939,67.7803750751814,20.3542889564761,13.9115703238394,226.233400992857,23.274347909843,17.0866286892682,347.012233465461,7.75489923893432,74.8977314370929,444.622787475556,101.268321990957,301.332519531604,1.33132392167912,0.780464346948342,1876.7026576881,"Insular Woodiness"
"Tracheophyta","Caryophyllales","Amaranthaceae","Chenopodiastrum","Chenopodiastrum murale",241,129.170928955078,179.554655465698,29.1047094667887,20.9547422338553,14.5534844005779,257.742141083691,24.0286090064746,17.7271019709394,253.903547749746,1.38265626113109,88.0041744760203,217.164245605388,81.1268234252352,62.5502586366802,1.65610037360894e-12,1.16917749071418,9976.13587907061,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Nitrosalsola","Nitrosalsola vermiculata",113,13.5203313827515,16.377066836071,14.6019261126713,21.1192071284759,7.27429865661318,247.549819588993,23.2469744241267,17.6137585292856,127.021594354407,0,95.347502796108,44.3380470275912,37.9698562621965,0.956463813808059,0,2.86484414334629,12505.2748156689,"Derived Woodiness"
"Tracheophyta","Caryophyllales","Amaranthaceae","Patellifolia","Patellifolia procumbens",595,28.4730567932129,36.3690347916126,21.8017905170435,21.4269185793661,14.1927619266606,246.422354824558,24.4264815696093,18.0256586092574,164.343338837339,0.224367168735488,92.3864117684392,188.216018676919,104.611717224137,12.0517663955748,0,0.873163400185624,12774.2953898688,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Suaeda","Suaeda vera",144,3.89669954776764,3.19064844503403,8.40981950662806,21.1105282206384,7.27969976805454,247.169550582882,23.2548516657652,17.811574983625,135.967932007834,0,93.0233355014084,132.605812072715,99.2123069762199,7.00226426128865,0,1.02535424264267,6526.83269422592,"Derived Woodiness"
"Tracheophyta","Caryophyllales","Amaranthaceae","Traganum","Traganum moquinii",164,4.18136930465698,3.22404720987082,7.42117837971953,21.1381667726417,12.0407084131647,248.426725756322,23.2766548314769,17.7560061429828,104.037814242834,0,94.3797795107811,77.506401062242,69.4564552309395,0.12432347611154,0,1.34231254215102,2174.82788619391,"Derived Woodiness"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Dicheranthus","Dicheranthus plocamoides",77,588.573974609375,376.119440258789,89.2689966049855,19.0562331209513,17.7903832383703,356.131297822089,23.0343589320007,14.3491151442119,422.253042990971,4.39235537853165,92.1691295583581,320.824584960938,85.7063598632706,228.262924194222,0.478852808475494,1.31614926905425,247.654605343499,"Derived Woodiness"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Gymnocarpos","Gymnocarpos decander",35,31.1445503234863,28.1487440786362,31.3351293570449,22.5836467119026,14.7331602670803,270.515177032948,25.3566986400722,18.6354421676669,132.614660901263,0.0910821427562589,93.3332030293731,113.003036499011,100.34536743184,3.99405717851691,0,1.17354953468373,1512.08053852633,"Derived Woodiness"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia canariensis",130,578.568878173828,204.798694006348,103.831273529688,19.0914271474527,14.4049889830806,242.669635032272,23.0508768526525,15.5784546255401,438.854173973109,9.89262945186121,79.8514241970329,424.520019531626,70.3181991577258,349.344573974786,1.38666570185993,1.03376555587955,4793.44908494277,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Petrorhagia","Petrorhagia nanteuilii",36,670.292663574219,388.325869573975,68.4431378545732,19.2367512028763,16.4715326985785,300.658941356524,24.2243507910307,15.4096769471663,456.416308136228,5.76775680011193,89.0893980393718,350.039779663307,85.5148506164339,259.501228332644,0.320267491044192,1.30389839856271,12889.4863019723,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Polycarpaea","Polycarpaea carnosa",44,178.99592590332,143.631286422729,127.746366690785,22.502078873754,18.3930085654894,277.925784509442,27.9744441948776,17.8630899888264,283.847449532486,3.46192871181205,86.0544330491204,293.402862548543,125.177864074632,114.873649597319,1.24906051654044e-12,0.967432447887327,8975.90182074127,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Polycarpaea","Polycarpaea divaricata",189,335.496459960938,424.922806311035,54.5042873810167,19.9882277809031,15.4269162482181,269.727479393507,23.2336903266198,16.3597960650412,365.75813015762,3.59796043071128,86.064906957574,320.442474365083,58.5136260986277,77.4999999999449,0.0876913517834087,1.14141588402825,8975.90182074127,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Polycarpaea","Polycarpaea latifolia",60,667.950286865234,255.026723373413,93.3107333785169,18.1777361296826,11.2040266785923,249.918872923738,21.5682517061176,14.6458668455893,515.487481002705,14.9153760818195,72.5162739689986,488.874465942397,34.4448738098672,421.20626831066,7.91735219954579,1.0544373186049,8975.90182074127,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Polycarpaea","Polycarpaea nivea",252,14.8197016716003,15.1178361153603,13.42309106651,21.2200851870317,14.280208532754,255.413935029872,23.4317946836176,17.9162367416435,131.081492409053,0,92.5730810799325,69.4935111998705,64.7623481750739,1.14156734944345,0,1.88624074601799,8975.90182074127,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Polycarpon","Polycarpon tetraphyllum",91,331.402526855469,386.552568127441,51.067824498121,20.2988437441412,15.9053086694874,264.023586073935,24.3139867054961,16.5212205969985,362.31503460596,4.08870597002119,84.0146492502911,237.646209717104,79.6479339599968,114.256057739019,0.0781744718566444,1.52459841474965,5223.63666682186,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Silene","Silene gallica",240,590.721343994141,290.270574957275,67.7824577746324,18.9579364453373,14.7232518063344,279.248679847184,22.6095945488454,15.3796853221057,468.419711226733,8.68612614251789,77.6733611001572,390.27961730949,62.7378883361825,317.296661376953,1.80562818050385,1.20021566705411,15294.5055840926,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Silene","Silene vulgaris",429,908.236694335938,433.446579931641,52.4725583026857,17.4470131384149,18.854612381434,345.062923187158,22.4752514055759,13.247771878353,503.412556047635,4.82386423335276,86.7670483533467,400.370819091811,74.3105087280518,303.436187744134,1.35244083404902,1.25736575205346,15294.5055840926,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Spergula","Spergula arvensis",30,463.360504150391,433.593763092041,47.7873113891878,19.1456790469371,16.8283906579,290.015238969362,22.7192936135172,15.17364176327,385.284210426386,6.03435522135729,80.3086977168458,278.769821166973,68.9240760803383,174.192375182997,0.465430662035515,1.38208723172949,20579.4555812475,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia flaccida",28,102.233242034912,144.599439241362,26.358578661153,21.4076340177997,16.7835818241501,285.806563957913,24.7732145842461,18.051740197501,216.699118794047,0.311827191605516,94.7283933188828,167.717849731445,78.632408142079,34.2431716918913,0,1.29204565370372,14630.3187974779,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Frankeniaceae","Frankenia","Frankenia ericifolia",93,24.0054397583008,27.909893816185,30.8580260886107,21.8417618245195,13.6931764231147,230.411574679508,24.9476751416817,18.73489313927,306.064616846818,5.37059065998978,83.105416121838,350.940673828125,197.194229125814,36.0694923401436,9.93109148821903e-14,0.872126372552402,9668.18265317413,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Frankeniaceae","Frankenia","Frankenia pulverulenta",37,90.9037170410156,129.907850838089,17.3465972186249,21.0256614506942,13.1946345773931,244.819797842953,22.9842087201536,17.393413708894,136.619289394803,0,92.6374740710538,50.6236610412692,32.0109367371115,10.4504718780302,0,2.69872400740494,9668.18265317413,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Plumbaginaceae","Limonium","Limonium papillatum",28,8.93868207931519,7.98354259243011,8.39978785952473,21.0766054564337,7.24221366713255,248.592197968254,23.2148904287162,17.6124214530708,131.250432253186,0,94.9553370964108,65.5313911437629,64.4594192504598,0.298278592530712,0,2.00286351262173,15001.7539593841,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Plumbaginaceae","Limonium","Limonium pectinatum",519,18.6966075897217,18.0933478159904,30.6528604479319,22.3057761731092,14.4592628276636,230.764311299252,25.3944831422154,19.0596805952679,276.795765474115,3.33402857636431,84.4911353853329,384.693267824461,278.984619140625,14.5386724472573,0,0.719523289397462,15001.7539593841,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Plumbaginaceae","Limonium","Limonium puberulum",43,432.793334960938,29.2771874267578,88.9467442398327,18.3258385390031,11.3120851996851,201.254650062586,19.961803879073,15.5466352991398,180.720966124573,0,90.8360167176973,37.4370880127062,27.0975112914983,4.30704593658444,5.88983900751141e-26,4.82732433845377,15001.7539593841,"Insular Woodiness"
"Tracheophyta","Caryophyllales","Polygonaceae","Polygonum","Polygonum maritimum",26,4.0698264837265,2.40646768405437,10.1331474758901,21.0601674788785,12.2692611220723,248.659835328812,23.2455709054863,17.9352023604544,129.976251663407,0,92.3391301365663,103.363086701684,77.3417816161517,0.721797704712971,0,1.25747262210281,5355.27840273742,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex bucephalophorus",35,656.159851074219,269.66457053833,68.7047651354361,18.1418443167473,17.0696013417752,308.544104969883,22.5882431849408,14.6035262117979,453.875499099177,4.94540853410507,86.4788001480389,334.259857177734,51.1669692992757,286.549621582155,0.819555282592773,1.35785224983759,12485.4941963219,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex lunaria",1561,370.518157958984,275.579338265991,56.9820880426158,19.9213624352715,16.0555696435712,277.805011071474,23.2744067258266,16.001191518102,325.646210495694,2.2335162109617,87.5144197359289,233.651062011481,70.5850830078212,123.455024719249,0.127852380276344,1.39372878382077,12485.4941963219,"Insular Woodiness"
"Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex maderensis",105,973.35302734375,319.037077990723,68.4013887901812,18.0847364915657,17.3451156280081,310.248220205692,22.5679531432969,14.3287656843676,635.232626948043,8.23953559933528,81.4622294999726,634.958190918069,58.7146873473821,560.691833496089,9.65643310546522,1.00043221118162,12485.4941963219,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex spinosus",45,243.762710571289,250.686867494202,27.0691557349103,20.4088413318913,14.9454370017821,250.381714639449,23.4868189198394,17.167861036969,197.354013441586,0.407712628455067,90.6910874259976,104.91658782959,57.9177474975576,23.4729766845586,1.45190879717496e-13,1.88105634699193,12485.4941963219,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex vesicarius",415,92.9104919433594,126.483860046387,27.3867992593232,21.285195492705,14.9022812983568,271.118562991598,24.4729432277404,17.689172265987,163.630924198342,0.055135318174628,94.9892515038793,99.6446380615185,61.498249053963,13.413709640504,0,1.64214479957587,12485.4941963219,"Annual Herbaceous"
