"phylum","order","family","genus","species","num_occurrences","elevation_median","elevation_mad","TRI_median","annual_temp","diurnal_temp_range_median","temp_seasonality","temp_driest_quarter","temp_coldest_quarter","annual_precip","precip_driest_quarter","precip_seasonality","evapotranspiration","evaporation","transpiration","interception","aridity_index","range_size","growth_form"
"Tracheophyta","Brassicales","Brassicaceae","Parolinia","Parolinia filifolia",9,503.197631835938,387.070989477539,99.5924114948137,20.6490198816814,19.828191992375,329.87119819916,25.8871270305715,17.0149580534894,266.286343700365,0.345584542020754,93.8029470583976,170.751007080098,86.3805999756217,90.4268493652275,2.37627664474275e-13,1.55950086769006,950.966625726423,"Derived Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Parolinia","Parolinia intermedia",29,84.4258728027344,102.319035072899,57.6144242468436,23.4166407132905,19.3206307882732,303.981104066586,28.4982962578608,19.9350688617185,211.676156614713,2.49328800515633,88.7828522333521,131.798477172852,98.081069946251,17.0612602233767,0,1.60605919852247,950.966625726423,"Derived Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Parolinia","Parolinia ornata",30,339.958084106445,204.997524746704,94.5789753682972,21.6669319190173,17.095798920791,324.711681712107,26.325174773509,17.8450744719634,193.538386779596,0,97.8388469920766,125.740043640137,75.8723754882785,49.6738452911046,0,1.53919452528182,950.966625726423,"Derived Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Parolinia","Parolinia platypetala",5,412.588470458984,265.384268865967,80.4294185789558,20.9632416972589,19.0790328862984,353.996430957273,26.1595912196176,16.6588708323851,300.253842770431,0.546014399455814,91.427113059,333.042572021453,81.9972534179735,248.21476745602,1.01117324828934,0.901547934091411,950.966625726423,"Derived Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Raphanus","Raphanus raphanistrum",90,688.627380371094,315.635825820923,43.8988135183821,17.6578964307206,16.4861515294306,311.722985692419,22.3294890550158,13.7988330266959,555.052960247083,6.24300913841475,85.0865360471041,393.043716430966,52.2714233398594,318.445114135855,2.15078723430415,1.41219141037858,15351.2652891892,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Sinapis","Sinapis alba",42,582.447387695312,297.112397515869,44.5697513209262,18.4275642844843,15.3950482443321,279.058684853312,22.7598326513408,14.5794471396118,512.638480680382,7.07222029167336,84.0461408298369,321.628356933674,47.8639469146779,267.377838134903,1.77033430337652,1.59388458644552,7416.48834431106,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Sinapis","Sinapis arvensis",6,698.8271484375,190.972752227783,81.735156834885,17.8077939850774,16.8706942418789,292.467886694961,21.8617465099166,14.2633938054107,358.072928391208,4.06152855058442,90.5301160016662,354.906127929841,51.0840759277348,295.026489257979,1.05245077610081,1.00892292415417,7416.48834431106,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Sinapis","Sinapis pubescens",4,149.158805847168,121.625360832024,61.2152277281232,20.8314820727468,12.9705557442661,226.140426745895,24.2279420925383,17.9467205596594,545.38830589638,4.93411882417972,87.5521680750571,206.686470031832,134.352214813391,117.455759048522,0.994087323546425,2.63872282405512,7416.48834431106,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium erysimoides",105,108.572578430176,144.334935212517,29.7016398689816,20.8291510279175,12.8428493174461,247.481283912356,23.3108801566999,17.5393131621002,284.131052461733,1.12122471293654,88.3689552959459,138.409973144771,58.3952178955078,37.6397895813414,8.96560603531038e-13,2.05282210527232,7659.88942092035,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium irio",44,130.356838226318,181.098947869349,19.8673047606006,21.0603522900328,14.7400736882634,254.102835223498,23.8374175430345,17.5616151016037,208.229540380313,0.418760366277214,89.9418509128014,128.644718170185,79.4758148193277,13.0516734123627,0,1.61864041790542,7659.88942092035,"Annual Herbaceous"
