phylum,order,family,genus,species,num_occurrences,elevation_median,elevation_mad,TRI_median,annual_temp,diurnal_temp_range_median,temp_seasonality,temp_driest_quarter,temp_coldest_quarter,annual_precip,precip_driest_quarter,precip_seasonality,evapotranspiration,evaporation,transpiration,interception,aridity_index,growth_form,cloud_median
Tracheophyta,Brassicales,Brassicaceae,Descurainia,Descurainia gilva,42,2243.830566,182.9291676,91.89763949,9.165148889,15.84725555,355.8015116,15.48911495,5.420221108,1038.198276,4.878060834,97.17327335,82.43426132,44.23488426,26.53730392,0.145824865,12.59425704,Insular Woodiness,41.95030368
Tracheophyta,Brassicales,Brassicaceae,Descurainia,Descurainia millefolia,160,382.7961731,297.6941624,109.5631922,19.63529934,14.27886412,245.9394597,23.35588318,16.36970432,388.9746095,6.752826747,82.16644718,421.8844604,100.6124458,290.6418915,1.041312516,0.921993214,Insular Woodiness,64.59547281
Tracheophyta,Brassicales,Brassicaceae,Descurainia,Descurainia preauxiana,34,981.2120361,417.3228072,93.72502172,19.51975441,20.84165193,363.0815513,25.03967927,15.03051378,354.224762,0.093346243,100.1463571,188.3979416,62.34171486,127.042717,0.025860153,1.880194439,Insular Woodiness,37.94209058
Tracheophyta,Brassicales,Brassicaceae,Eruca,Eruca vesicaria,53,604.5760498,433.7881824,47.4485514,18.59150194,15.19533394,296.0853086,22.29439424,15.17393721,493.0139246,3.367395997,89.37649978,312.4748535,45.7480278,232.3011627,1.095834613,1.57777152,Annual Herbaceous,57.08381218
Tracheophyta,Brassicales,Brassicaceae,Erucastrum,Erucastrum canariense,51,353.8878784,339.383917,48.26675203,19.67882426,12.28089586,244.3187747,22.12449827,15.70742884,179.5909769,0,92.34571205,39.94711304,25.11299515,15.56982422,0,4.495718546,Perennial Herbaceous,47.15016817
Tracheophyta,Brassicales,Brassicaceae,Erysimum,Erysimum bicolor,426,747.3251953,606.1375593,89.72245873,18.8472561,17.50542289,289.8579392,22.73023267,15.32106274,438.5544855,5.454789477,86.2130548,431.3259888,87.36236954,324.5870972,1.015292048,1.016758778,Insular Woodiness,66.38465214
Tracheophyta,Brassicales,Brassicaceae,Erysimum,Erysimum scoparium,321,2131.417969,170.9210487,59.11434403,11.42412163,18.73567471,346.5121211,14.73660584,7.633947915,418.219128,1.714326386,98.0154741,199.0160217,163.0810547,7.507812977,0,2.101434469,Insular Woodiness,28.768578
Tracheophyta,Brassicales,Brassicaceae,Hirschfeldia,Hirschfeldia incana,148,441.9792328,350.6006266,41.75485425,18.92566242,14.5734357,263.1240794,22.5057782,15.61313383,447.7035453,2.65267425,88.10013264,224.0272751,55.73096275,132.7990952,0.584212154,1.998433205,Annual Herbaceous,51.1940623
Tracheophyta,Brassicales,Brassicaceae,Lobularia,Lobularia canariensis,528,551.3404236,346.3928759,82.72642022,19.12509772,16.29982768,293.1033784,23.07379296,15.38392063,388.372387,3.135855652,88.56204176,273.043457,68.14284515,174.4544754,0.40081802,1.422383057,Insular Woodiness,53.51248213
Tracheophyta,Brassicales,Brassicaceae,Lobularia,Lobularia libyca,16,105.343605,105.4531374,17.38741231,21.0541762,11.66060631,242.0188829,23.25383092,17.53413351,144.4878708,0,92.57579825,62.91977501,20.55649567,12.76961613,5.62E-12,2.296382509,Annual Herbaceous,38.63396185
Tracheophyta,Brassicales,Brassicaceae,Lobularia,Lobularia maritima,67,351.5707092,440.7295844,47.15291616,19.71609152,15.07241013,277.0174381,23.37171679,16.17779258,326.7171411,1.393503208,86.48919409,212.6803131,86.80221558,93.4417038,0.052800745,1.536188923,Perennial Herbaceous,52.41549593
Tracheophyta,Brassicales,Brassicaceae,Matthiola,Matthiola bolleana,79,63.23839951,70.46103527,14.41532732,20.91169205,13.8891188,250.1439404,23.1913846,17.33209628,126.1136742,0,95.53019181,25.2764473,23.61313438,1.461797237,0,4.989375001,Annual Herbaceous,38.93336357
Tracheophyta,Brassicales,Brassicaceae,Matthiola,Matthiola parviflora,14,363.5133209,350.382264,38.30441157,19.70663289,14.33595629,262.5164361,23.77677597,15.7986943,169.450776,0,98.88084279,44.96521378,42.07139778,17.88550758,0,3.768485942,Annual Herbaceous,40.248259
Tracheophyta,Brassicales,Brassicaceae,Notoceras,Notoceras bicorne,67,123.8862915,144.578894,23.90392264,21.051057,14.46087581,258.3952882,23.87237773,17.56190017,156.85763,0,94.38593816,54.64500427,40.20108795,11.85107899,0,2.870484359,Annual Herbaceous,40.04582666
Tracheophyta,Brassicales,Brassicaceae,Parolinia,Parolinia intermedia,21,47.31792068,55.01624981,64.49949748,23.94574771,19.51010058,308.8635445,29.02274076,19.98189439,212.6240113,2.496109852,88.33652841,132.3092041,97.20197296,20.70318794,0,1.607023583,Derived Woodiness,44.33943854
Tracheophyta,Brassicales,Brassicaceae,Parolinia,Parolinia ornata,24,339.9580841,201.6442327,111.2091224,21.570805,16.6056488,307.6928428,26.16564523,17.65814694,184.4283339,0,97.63587183,125.7400436,74.26424789,49.67384529,0,1.46674304,Derived Woodiness,39.68366546
Tracheophyta,Brassicales,Brassicaceae,Raphanus,Raphanus raphanistrum,73,725.6865234,352.9101987,43.99916106,17.61902152,16.3917459,309.8484819,22.23832154,13.74681847,548.5748767,5.944973456,86.09333412,394.7249146,54.54213715,318.45047,2.300649405,1.389765015,Annual Herbaceous,57.2091235
Tracheophyta,Brassicales,Brassicaceae,Sinapis,Sinapis alba,32,511.4101715,236.6087846,44.56975132,18.57049545,15.51321401,271.5475701,22.96085585,14.73938925,503.5623639,6.445356209,84.73343714,347.836853,56.62481117,282.2139587,1.646636307,1.447696986,Annual Herbaceous,57.23296554
Tracheophyta,Brassicales,Brassicaceae,Sisymbrium,Sisymbrium erysimoides,101,112.2462769,149.358942,29.70163987,20.83475816,12.80161003,247.4812839,23.32598989,17.53133802,287.0054575,1.304453269,88.00339168,139.8005066,58.3952179,39.13189697,8.97E-13,2.052964359,Annual Herbaceous,44.57971259
Tracheophyta,Brassicales,Brassicaceae,Sisymbrium,Sisymbrium irio,40,104.173481,140.1111701,19.86730476,21.14818987,14.04467182,248.7393563,24.16725419,17.66425004,188.5258571,0.164994498,89.66662922,135.8559952,79.47581482,18.76502419,0,1.387688905,Annual Herbaceous,48.70148481
Tracheophyta,Brassicales,Resedaceae,Oligomeris,Oligomeris linifolia,23,52.52918243,55.54547208,10.20409121,21.00037111,7.224336389,248.4888223,23.15081952,17.55830629,126.4188512,0,94.16362329,23.27639961,16.62528229,1.389114141,0,5.43120299,Derived Woodiness,37.11670315
Tracheophyta,Brassicales,Resedaceae,Reseda,Reseda crystallina,67,312.9520264,234.1433649,58.37503764,19.83245893,13.03567206,244.0130362,21.81392313,16.01814962,167.1174002,0,93.26394085,30.30176735,14.49760056,7.308688641,0,5.515104062,Perennial Herbaceous,39.9432334
Tracheophyta,Brassicales,Resedaceae,Reseda,Reseda luteola,176,1136.626953,420.4739657,56.96066,16.60509496,17.2067948,327.8756024,21.73316057,12.56188877,618.6118331,4.681995684,88.16555495,340.5203247,62.50087929,250.9610901,2.832638025,1.816666402,Perennial Herbaceous,57.6890365
Tracheophyta,Brassicales,Resedaceae,Reseda,Reseda scoparia,72,68.4086628,76.00676769,42.10838083,22.36982514,14.79566202,267.4278252,24.87133271,19.04263907,147.7648287,0.183881544,90.83096596,128.4571381,110.5012054,15.32382107,0,1.150304537,Perennial Herbaceous,44.3870322
Tracheophyta,Caryophyllales,Aizoaceae,Aizoon,Aizoon canariense,751,37.05667877,47.09996869,20.26082592,21.59864156,14.64926547,254.5767526,24.2765967,17.94684022,147.3139707,0,94.31673148,105.7360458,75.94869232,7.430772781,0,1.393223754,Annual Herbaceous,39.62050344
Tracheophyta,Caryophyllales,Aizoaceae,Mesembryanthemum,Mesembryanthemum crystallinum,1025,63.0733223,85.26064379,20.84129869,21.16146767,13.95105295,246.7499317,23.8230229,17.84659215,159.8745357,0.003009151,91.50145835,104.2307587,73.49594116,10.64646912,0,1.533851789,Annual Herbaceous,44.23129228
Tracheophyta,Caryophyllales,Aizoaceae,Mesembryanthemum,Mesembryanthemum nodiflorum,725,23.35327148,28.53121655,16.81533203,21.39645101,13.86100246,248.3383346,24.17660401,17.99040095,141.9251089,0,93.26916997,101.5466003,80.646492,5.702510834,0,1.397635257,Annual Herbaceous,40.52748012
Tracheophyta,Caryophyllales,Amaranthaceae,Arthrocaulon,Arthrocaulon macrostachyum,47,3.328778505,2.926087153,6.155686796,21.1758374,7.266170457,243.18786,23.29339125,17.79270733,91.71366093,0,95.44413441,108.1896133,78.21279907,4.191123962,0,0.847712254,Perennial Herbaceous,35.98756576
Tracheophyta,Caryophyllales,Amaranthaceae,Atriplex,Atriplex glauca,115,13.51527786,15.17968334,12.95135755,21.47502243,14.34532046,248.8418214,24.51774379,17.9517632,133.9459643,0.026025122,90.8260426,114.3413086,90.54213715,7.435370445,0,1.171457332,Perennial Herbaceous,45.29997823
Tracheophyta,Caryophyllales,Amaranthaceae,Atriplex,Atriplex halimus,58,5.4783535,5.001780139,9.810071226,20.83410689,12.06601572,248.0295469,22.93480328,17.66459784,129.2865884,0,92.78138462,96.35104752,80.24145889,3.230922222,0,1.341828571,Perennial Herbaceous,47.19134663
Tracheophyta,Caryophyllales,Amaranthaceae,Bassia,Bassia tomentosa,1214,34.27550507,18.38476258,34.81932283,22.56066098,13.54966868,225.955583,25.28507258,19.88828404,127.5132069,0.86403041,92.76444436,191.8087006,124.2203064,41.98906708,0,0.664793654,Insular Woodiness,45.12133901
Tracheophyta,Caryophyllales,Amaranthaceae,Beta,Beta macrocarpa,18,136.0158768,190.5261222,19.13368922,21.14374123,14.46005273,246.644852,24.35862498,17.76674327,237.2124085,2.992457743,86.73076174,330.1250305,105.6930008,72.54868889,0.012680785,0.718553235,Annual Herbaceous,54.90108573
Tracheophyta,Caryophyllales,Amaranthaceae,Beta,Beta vulgaris,73,281.31427,344.2429973,31.87838422,19.7407805,15.15987096,256.7550739,23.60537292,16.23963618,296.0781949,4.085896551,79.40529962,178.5654297,61.19968414,96.98448944,0.116687998,1.658093593,Perennial Herbaceous,54.78423417
Tracheophyta,Caryophyllales,Amaranthaceae,Bosea,Bosea yervamora,191,213.6029053,183.3960432,66.6408461,20.35428896,13.87817466,226.7052093,23.43832058,17.06391472,350.1216671,7.341296338,75.5481842,443.5627441,100.8441238,315.9052429,1.334469557,0.789339663,Insular Woodiness,60.0771434
Tracheophyta,Caryophyllales,Amaranthaceae,Caroxylon,Caroxylon tetrandrum,15,14.72037506,19.30089384,5.472807493,21.06237836,7.234990877,248.4888223,23.20860609,17.5881974,101.2759667,0,94.9955215,32.04688263,26.14002609,2.369491816,0,3.160243944,Derived Woodiness,36.84314917
Tracheophyta,Caryophyllales,Amaranthaceae,Chenopodiastrum,Chenopodiastrum murale,301,109.824501,150.5816653,28.33355352,20.88715099,13.81329788,248.6050516,23.56339034,17.58566091,256.9204395,1.233006551,89.42919831,180.1732483,71.93396759,45.65199661,8.97E-13,1.425963299,Annual Herbaceous,51.75170168
Tracheophyta,Caryophyllales,Amaranthaceae,Chenopodium,Chenopodium album,38,295.9173584,306.5028008,40.43834509,20.23323417,14.11249603,247.9912838,23.61237201,17.02595134,524.7623355,5.43071756,87.09670582,297.2556763,73.88944244,163.039238,0.676198915,1.76535682,Annual Herbaceous,57.79265224
Tracheophyta,Caryophyllales,Amaranthaceae,Nitrosalsola,Nitrosalsola vermiculata,102,14.3032217,17.65194803,15.68575305,21.07369866,7.275933969,246.2624705,23.2171966,17.60629302,130.0031941,0,95.17600287,45.23881721,38.16822815,0.820236266,0,2.873708955,Derived Woodiness,35.8684296
Tracheophyta,Caryophyllales,Amaranthaceae,Patellifolia,Patellifolia procumbens,670,32.45120239,42.01883367,21.46077659,21.23883173,13.65044371,246.5162857,24.26020156,17.97638783,161.8065635,0.131360116,92.67885248,168.5696564,95.334095,11.75249004,0,0.959879536,Perennial Herbaceous,44.05978675
Tracheophyta,Caryophyllales,Amaranthaceae,Salicornia,Salicornia perennis,20,2.101813138,1.458806419,6.236609389,21.0601104,12.07093046,248.5641617,23.1986123,17.65881765,120.6755372,0,93.76088345,182.1376953,167.4533768,11.59259367,0,0.662551138,Derived Woodiness,40.60500165
Tracheophyta,Caryophyllales,Amaranthaceae,Suaeda,Suaeda ifniensis,13,24.75555801,24.0192452,6.887060672,21.0336128,7.218640837,248.53996,23.17294506,17.5435429,93.10083871,0,93.25519935,28.50958061,24.46054268,3.148537159,0,3.265598326,Derived Woodiness,42.54662555
Tracheophyta,Caryophyllales,Amaranthaceae,Suaeda,Suaeda maritima,17,10.45759869,13.49527595,5.80921673,21.07769768,7.237633982,248.8367898,23.22782178,17.58443464,109.6733511,0,93.50210743,44.78408813,44.78408813,1.93029964,0,2.448935674,Derived Woodiness,39.46032244
Tracheophyta,Caryophyllales,Amaranthaceae,Suaeda,Suaeda vera,159,4.1900177,3.807597225,7.62715425,21.1019669,7.258956687,248.1150509,23.24955589,17.73885762,130.8676189,0,93.05945758,110.1736755,80.55567169,6.508747578,0,1.187830198,Derived Woodiness,36.14193792
Tracheophyta,Caryophyllales,Amaranthaceae,Traganum,Traganum moquinii,195,4.898700237,3.949713259,6.717985685,21.13330475,12.00486843,248.3707871,23.26849646,17.72768554,104.5393265,0,94.44498084,70.038414,66.02599335,0.129846975,0,1.492599854,Derived Woodiness,38.0720225
Tracheophyta,Caryophyllales,Caryophyllaceae,Cerastium,Cerastium glomeratum,22,593.2194824,426.7151561,79.25497175,19.51829987,14.03933227,253.3185172,23.18719041,16.25074896,554.7220721,8.574291767,87.18625986,509.7897949,62.35896873,412.9927673,5.911638975,1.088138832,Perennial Herbaceous,64.12045792
Tracheophyta,Caryophyllales,Caryophyllaceae,Dicheranthus,Dicheranthus plocamoides,68,622.7527161,395.7287572,87.95947699,18.78381269,18.55368249,380.7373928,23.12581739,14.19961642,419.2223094,4.681371363,91.65861229,381.5107117,88.6699791,278.3139191,0.532496542,1.098848071,Derived Woodiness,52.56345768
Tracheophyta,Caryophyllales,Caryophyllaceae,Gymnocarpos,Gymnocarpos decander,27,34.0630722,29.07576639,31.97899415,22.52152835,14.48903283,269.5909462,25.40204006,18.68746347,131.7506905,0.08880056,90.48967585,106.2910309,102.4899673,3.994057179,0,1.239527827,Derived Woodiness,41.60176383
Tracheophyta,Caryophyllales,Caryophyllaceae,Paronychia,Paronychia canariensis,125,559.2137451,243.6647761,101.9901763,19.3281461,14.6747855,249.1080769,23.31092108,15.79945879,446.9246634,7.939565136,80.9568416,435.5518188,74.71250153,355.6672974,1.370620728,1.026111347,Perennial Herbaceous,66.10700987
Tracheophyta,Caryophyllales,Caryophyllaceae,Petrorhagia,Petrorhagia nanteuilii,49,731.3981323,291.1234953,72.09491246,18.6448293,16.97474465,301.9154938,23.35811346,14.57030417,502.0754592,5.354264321,88.99157596,345.4059448,72.88827515,280.5631104,0.766372442,1.453580828,Annual Herbaceous,63.10937637
Tracheophyta,Caryophyllales,Caryophyllaceae,Polycarpaea,Polycarpaea aristata,43,819.0950317,628.7712572,46.32459147,18.39069867,16.49555281,311.6938433,22.9814187,14.03636603,422.8287345,3.287359689,87.29459739,169.9999695,72.99625397,93.03029633,0.243637338,2.487228297,Perennial Herbaceous,43.52497996
Tracheophyta,Caryophyllales,Caryophyllaceae,Polycarpaea,Polycarpaea carnosa,44,178.9959259,127.6686607,120.199637,22.22978403,18.44995625,282.7168275,27.42826186,17.76098471,292.5785798,4.645107417,86.21057593,289.2223663,109.6209106,111.8664551,2.41E-12,1.011604267,Perennial Herbaceous,52.59740261
Tracheophyta,Caryophyllales,Caryophyllaceae,Polycarpaea,Polycarpaea divaricata,205,335.49646,414.7891914,50.81360977,20.10569839,15.71378366,274.8779845,23.45791111,16.70689629,376.0675829,3.932755551,85.55026873,295.8100891,57.76193619,77.5,0.163091466,1.271314255,Perennial Herbaceous,53.96073889
Tracheophyta,Caryophyllales,Caryophyllaceae,Polycarpaea,Polycarpaea latifolia,73,640.3592529,249.2564241,92.26670369,18.36386434,11.29673803,242.8480982,21.70800588,15.14565945,489.2025912,13.83628963,72.19893424,486.9570007,38.34753418,408.3786621,7.259613991,1.004611476,Perennial Herbaceous,68.66575765
Tracheophyta,Caryophyllales,Caryophyllaceae,Polycarpaea,Polycarpaea nivea,270,14.81970167,15.77223144,13.05235244,21.1374591,13.69994581,248.9390492,23.28535169,17.85661878,130.8222331,0,92.71782476,62.98751831,56.56278038,1.00973469,0,2.076954873,Perennial Herbaceous,39.3970762
Tracheophyta,Caryophyllales,Caryophyllaceae,Polycarpaea,Polycarpaea smithii,17,296.5885925,166.497817,85.83259229,20.21368242,14.35096995,286.9161975,23.31001078,16.91159369,479.1292299,2.231325827,86.54841511,224.1092987,65.04598999,120.3454437,0.43830204,2.137926595,Perennial Herbaceous,52.18089891
Tracheophyta,Caryophyllales,Caryophyllaceae,Polycarpaea,Polycarpaea tenuis,17,2137.680664,302.0515169,66.49434044,11.14662373,17.7652223,355.629721,15.89456495,7.293665632,396.3886585,2.089660283,89.17736341,185.7809601,101.7217865,5.134199619,0,2.13363446,Perennial Herbaceous,37.52044753
Tracheophyta,Caryophyllales,Caryophyllaceae,Polycarpon,Polycarpon tetraphyllum,131,323.4512634,389.0991298,46.65424316,20.05593044,14.32639362,249.3363521,23.55308042,16.77263609,451.0934261,4.913048816,85.10847214,275.8215942,79.64793396,123.8203354,0.295425296,1.635453625,Annual Herbaceous,55.11060841
Tracheophyta,Caryophyllales,Caryophyllaceae,Rhodalsine,Rhodalsine geniculata,16,421.748764,368.2271901,98.23086724,18.90644327,7.167672252,242.4517687,20.92913446,15.59848882,160.3143867,0,96.47030154,29.64354324,25.83286381,6.799446583,0,5.408071004,Perennial Herbaceous,49.96320247
Tracheophyta,Caryophyllales,Caryophyllaceae,Silene,Silene apetala,15,148.4116058,163.1353683,31.49962437,20.61259726,15.51651009,279.7575294,23.37126314,17.54916588,327.6381519,3.494391788,90.32462909,143.5434113,57.86821365,48.23444748,4.82E-13,2.282502199,Annual Herbaceous,48.25349256
Tracheophyta,Caryophyllales,Caryophyllaceae,Silene,Silene gallica,265,564.8579712,330.3913109,64.36696446,19.09761205,14.83598751,270.6331691,22.67865353,15.47359459,489.2025912,7.499766332,83.04308654,381.9825439,63.02947998,310.4499512,2.021654844,1.280693579,Annual Herbaceous,61.40344734
Tracheophyta,Caryophyllales,Caryophyllaceae,Silene,Silene lagunensis,13,456.4920044,188.836221,95.29811025,19.33388922,11.27636695,231.6019213,22.37193204,16.23180705,439.7242205,12.00207194,71.66207519,356.8964233,60.11684799,301.5866699,1.746345162,1.232077969,Perennial Herbaceous,70.19877628
Tracheophyta,Caryophyllales,Caryophyllaceae,Silene,Silene vulgaris,447,870.4996338,437.9244229,53.08716292,17.54722716,18.38859528,339.264362,22.34286293,13.28836027,503.412556,4.659020207,87.21544754,389.5088806,71.83885956,299.7778625,1.350608349,1.292428956,Perennial Herbaceous,56.10339505
Tracheophyta,Caryophyllales,Caryophyllaceae,Spergula,Spergula arvensis,30,564.8648682,608.1807154,52.41546621,18.67321508,16.04779651,263.5249021,22.28863032,15.0837086,424.9763035,4.862898784,82.50825157,303.3842011,70.91898727,205.6531219,0.423258975,1.400785875,Annual Herbaceous,53.10285641
Tracheophyta,Caryophyllales,Caryophyllaceae,Spergularia,Spergularia fimbriata,32,392.0951996,385.7990745,51.21547462,18.89566061,6.779731994,244.0718449,21.06683959,15.41010911,155.615539,0,97.09646715,40.16491318,22.85548973,9.410767555,0,3.874414923,Perennial Herbaceous,38.25954952
Tracheophyta,Caryophyllales,Caryophyllaceae,Spergularia,Spergularia flaccida,44,85.03302002,112.7128214,20.2096818,21.0156265,15.03104225,261.918963,24.1206777,17.55850291,165.6585285,4.20E-13,94.72839332,64.400383,52.39791298,10.04628277,0,2.572322101,Annual Herbaceous,40.25329456
Tracheophyta,Caryophyllales,Frankeniaceae,Frankenia,Frankenia capitata,118,16.46844482,20.48591987,18.50209866,21.46121774,14.14174686,250.5608841,24.30014226,18.06758664,142.3757543,0,92.2322619,127.5496559,93.49510574,3.486233234,0,1.116237855,Perennial Herbaceous,55.79716146
Tracheophyta,Caryophyllales,Frankeniaceae,Frankenia,Frankenia ericifolia,112,23.50972271,28.90967014,29.33882505,21.84198777,14.21562784,233.3092683,24.91670635,18.67035201,306.0646168,3.626075391,84.92679733,306.8309784,171.5328522,26.25408936,0,0.997502333,Perennial Herbaceous,54.25155619
Tracheophyta,Caryophyllales,Frankeniaceae,Frankenia,Frankenia pulverulenta,47,63.19991684,87.33599196,17.73013814,21.02566145,12.24756181,244.2102305,23.15659101,17.52838627,136.6192894,0,92.10031447,46.771595,28.16051102,7.574159145,0,2.920988463,Annual Herbaceous,44.50288472
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium arboreum,19,205.0358276,182.2884707,44.23178605,20.3593211,14.21921591,218.6161169,22.85548645,17.95286482,394.8394036,7.109088556,79.3329147,296.8945313,103.130928,144.7848053,0.477131128,1.329897866,Insular Woodiness,61.60829032
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium bollei,25,1.610775232,0.887591862,4.030851639,21.09435998,7.224198086,248.5634206,23.23166351,17.61183518,78.4883117,0,95.16804795,141.5460053,93.2335434,28.41703796,0,0.554507431,Insular Woodiness,36.42175434
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium brassicifolium,16,525.5513916,300.9598368,67.69329779,18.95547953,14.67432995,253.6115651,22.81801021,15.61305511,412.6995943,10.16855982,80.87933811,470.4754333,79.25793838,392.4305725,2.650988817,0.877196906,Insular Woodiness,67.7842412
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium imbricatum,26,41.36764336,45.18849993,69.09771862,21.22852568,14.04945061,242.2146248,24.53808004,18.07166123,501.7244527,16.60105967,71.67724628,463.0656281,412.0030518,87.60528183,0.235042058,1.083484548,Insular Woodiness,55.34904242
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium lobatum,14,275.2771149,90.153328,25.22698398,19.44111553,6.658009106,243.5470839,21.56653914,16.03431746,167.0489323,0,92.84116089,37.54769707,20.10820293,12.10247755,0,4.44897944,Annual Herbaceous,34.46923711
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium macrophyllum,14,578.031311,33.18349094,85.47626683,18.88897825,11.76903804,240.8129574,22.53513008,15.76417301,490.1634692,18.77932278,69.86077908,326.4060822,48.58090782,277.8743668,2.334408402,1.501698332,Insular Woodiness,66.15673125
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium papillatum,35,8.489918709,9.252843234,5.57708621,21.06751198,7.242580571,248.58782,23.20601369,17.60505673,121.3414666,0,94.59154956,62.10131073,57.34492493,0.357360572,0,1.953927626,Perennial Herbaceous,35.96847471
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium pectinatum,479,19.71195602,19.88983468,29.49593892,22.30577617,14.51055885,234.2289718,25.40204006,19.06100775,273.0367031,2.85150266,85.08416211,355.8726807,222.4250488,12.78835678,0,0.767231423,Perennial Herbaceous,51.66216043
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium puberulum,47,425.4974365,47.50410026,88.94674424,18.3613698,11.35009708,201.2546501,20.01820525,15.5466353,180.7209661,0,90.83601672,33.81008911,25.55275726,4.102915764,0,5.34517864,Insular Woodiness,49.96320247
Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium,Limonium tuberculatum,25,3.859454393,2.752174234,4.187301991,21.97181858,12.0053752,238.8218496,24.29804194,18.66556034,92.30581498,0,124.8540411,49.14148331,44.97833633,3.191209555,0,1.878368514,Annual Herbaceous,34.79614492
Tracheophyta,Caryophyllales,Polygonaceae,Polygonum,Polygonum maritimum,33,3.490547895,3.16592645,7.799067199,21.09668441,12.02946732,248.4483236,23.24546805,17.80248862,129.5142026,0,92.62788084,128.4850464,78.21279907,0.232141599,0,1.00800993,Perennial Herbaceous,44.61704821
Tracheophyta,Caryophyllales,Polygonaceae,Rumex,Rumex bucephalophorus,42,665.4898071,294.9636048,62.98639032,18.31677123,17.02287742,305.6521359,22.61801431,14.77646871,452.1064558,4.737036764,87.62151498,328.9259796,59.53032303,271.6810913,0.642105281,1.374492998,Annual Herbaceous,56.17442453
Tracheophyta,Caryophyllales,Polygonaceae,Rumex,Rumex lunaria,1549,373.1178284,296.7501632,56.36967382,19.91962603,16.00839824,276.7111489,23.35811346,16.09613674,329.9100183,2.29228558,87.60271661,238.4779205,71.07771301,127.4389801,0.141338393,1.383398587,Insular Woodiness,53.07136107
Tracheophyta,Caryophyllales,Polygonaceae,Rumex,Rumex maderensis,118,977.8994751,328.8717455,67.55918318,17.92168903,17.35481181,310.2482202,22.44777294,14.1764294,641.315598,8.407680109,81.62072515,634.6227417,59.57461929,543.0200195,9.586235523,1.010546197,Perennial Herbaceous,67.24717079
Tracheophyta,Caryophyllales,Polygonaceae,Rumex,Rumex spinosus,75,126.2309113,165.325521,20.98744015,20.71453753,12.47419657,248.1542207,23.15895148,17.356926,162.5734526,0,93.05061882,54.64500427,35.49309158,11.53683186,0,2.975083537,Annual Herbaceous,50.52807373
Tracheophyta,Caryophyllales,Polygonaceae,Rumex,Rumex vesicarius,458,103.0579605,141.347074,26.53555976,21.15483465,14.41191756,264.4591856,24.24248303,17.56961836,159.5799004,7.89E-16,94.92545874,88.7832222,52.3218708,12.50515652,0,1.797410551,Annual Herbaceous,41.43176815
Tracheophyta,Caryophyllales,Tamaricaceae,Tamarix,Tamarix canariensis,215,19.99318314,23.82961093,23.5835959,21.29907924,12.14556988,242.1702929,24.16275031,18.13890749,173.1572514,0.199015561,92.26870014,166.4313202,91.74073791,23.86939812,0,1.040412653,Ancestral Woodiness,39.6012009
Tracheophyta,Celastrales,Celastraceae,Gymnosporia,Gymnosporia cassinoides,26,500.9648743,249.5786615,101.2792224,19.01066868,15.93982978,270.5064908,22.16431389,15.65857009,432.3118949,6.677171443,81.71795064,424.2549896,71.62382889,335.5501251,2.39063257,1.018990714,Ancestral Woodiness,61.91020861
Tracheophyta,Cucurbitales,Cucurbitaceae,Bryonia,Bryonia verrucosa,221,437.0571594,189.4774835,76.71327949,19.8071162,16.62640863,297.2912402,24.27596481,15.78526887,351.6279629,4.128228619,82.53856081,316.0231323,80.93824005,233.2045898,0.49386251,1.112665267,Perennial Herbaceous,55.72047241
Tracheophyta,Cucurbitales,Cucurbitaceae,Citrullus,Citrullus colocynthis,48,38.45708084,46.70772499,18.22911502,20.99220823,7.193960074,245.5286724,23.11586005,17.49980238,121.2256983,0,97.0947449,32.88691616,28.37461853,0.437431395,0,3.686137604,Perennial Herbaceous,33.93755248
Tracheophyta,Dipsacales,Caprifoliaceae,Pterocephalus,Pterocephalus lasiospermus,484,2143.937256,182.788726,39.12174085,11.46226582,18.82175722,344.7734247,14.30695302,7.700429618,397.5998062,1.394396052,95.02451275,196.830368,166.6502914,4.822087765,0,2.020012512,Derived Woodiness,26.15496388
Tracheophyta,Dipsacales,Caprifoliaceae,Pterocephalus,Pterocephalus porphyranthus,71,1765.452881,494.4295448,79.74662384,11.24397647,12.65447992,284.382441,15.6524601,7.701435991,995.1675173,4.546929516,92.28112538,138.2306976,44.50334167,93.49389648,3.886445522,7.199323554,Derived Woodiness,48.81529502
Tracheophyta,Dipsacales,Caprifoliaceae,Pterocephalus,Pterocephalus virens,14,366.3794556,297.3822409,122.0666946,20.22450029,11.90385412,238.0693756,23.71097963,17.17473361,456.0461776,14.72865418,70.30680707,385.6225891,65.36175156,223.7199326,0.683506638,1.182623089,Derived Woodiness,63.96570593
